iso3,country,variant,classification,line_code,line_label,line_level,year,basis,value_lcu_mn,currency,pct_gdp,pct_total,gdp_lcu_mn,observation_type,quality_grade,source_id,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,coverage_share,crosswalk_version,derivation,notes
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1982,actual,97065.99999999999,EUR,16.757163,,579250.8,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.893308423600438,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1982) = value(1983) x 0.893308 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1983,actual,108658.99999999999,EUR,16.900209,,642944.7,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9098132797454576,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1983) = value(1984) x 0.909813 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1984,actual,119429.99999999999,EUR,17.073578,,699501.9,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9216913495450583,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1984) = value(1985) x 0.921691 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1985,actual,129576.99999999997,EUR,17.286538,,749583.3,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9402173913043478,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1985) = value(1986) x 0.940217 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1986,actual,137815.99999999997,EUR,17.062621,,807707.1,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9665465052669967,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1986) = value(1987) x 0.966547 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1987,actual,142585.99999999997,EUR,16.798781,,848787.8,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9412176300902364,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1987) = value(1988) x 0.941218 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1988,actual,151490.99999999997,EUR,16.503499,,917932.6,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9448110265685419,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1988) = value(1989) x 0.944811 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1989,actual,160339.99999999997,EUR,16.214246,,988883.5,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9406919371776895,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1989) = value(1990) x 0.940692 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1990,actual,170448.99999999997,EUR,16.326927,,1043974.8,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9394908144873697,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1990) = value(1991) x 0.939491 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1991,actual,181426.99999999994,EUR,16.754846,,1082833.0,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9430560031603787,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1991) = value(1992) x 0.943056 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1992,actual,192381.99999999997,EUR,17.154631,,1121458.1,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.947130035791474,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1992) = value(1993) x 0.947130 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1993,actual,203120.99999999997,EUR,17.898669,,1134838.6,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9707050384466502,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1993) = value(1994) x 0.970705 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1994,actual,209250.99999999997,EUR,17.839562,,1172960.4,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,215078.3,EC_AMECO,0.9729061462732409,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1994) = value(1995) x 0.972906 (EC_AMECO growth), chained backwards from the 1995 anchor 215,078.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGH: Social benefits other than social transfers in kind (D.62), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1995,actual,215078.3,EUR,17.719383,31.611943,1213802.4,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,215078.3,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 215,078.3 for 1995",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1996,actual,222072.7,EUR,17.808932,31.791729,1246973.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,222072.7,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 222,072.7 for 1996",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1997,actual,230297.6,EUR,17.857106,32.135444,1289669.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,230297.6,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 230,297.6 for 1997",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1998,actual,235606.3,EUR,17.500053,32.42068,1346317.6,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,235606.3,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 235,606.3 for 1998",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,1999,actual,242066.1,EUR,17.350568,32.336315,1395148.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,242066.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 242,066.1 for 1999",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2000,actual,247651.8,EUR,16.806847,31.9407,1473517.3,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,247651.8,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 247,651.8 for 2000",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2001,actual,258920.7,EUR,16.922137,32.035696,1530070.9,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,258920.7,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 258,920.7 for 2001",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2002,actual,271758.1,EUR,17.218074,31.929942,1578330.4,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,271758.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 271,758.1 for 2002",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2003,actual,282799.8,EUR,17.431891,32.071265,1622312.8,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,282799.8,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 282,799.8 for 2003",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2004,actual,295514.0,EUR,17.423068,32.264651,1696107.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,295514.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 295,514.0 for 2004",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2005,actual,308724.3,EUR,17.520769,32.288524,1762047.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,308724.3,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 308,724.3 for 2005",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2006,actual,323955.4,EUR,17.548849,32.648869,1846020.8,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,323955.4,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 323,955.4 for 2006",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2007,actual,338128.1,EUR,17.448384,32.534604,1937876.3,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,338128.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 338,128.1 for 2007",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2008,actual,349719.2,EUR,17.573832,32.374798,1989999.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,349719.2,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 349,719.2 for 2008",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2009,actual,369634.3,EUR,19.094257,32.926412,1935840.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,369634.3,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 369,634.3 for 2009",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2010,actual,381066.8,EUR,19.090805,33.079812,1996075.1,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,381066.8,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 381,066.8 for 2010",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2011,actual,392506.4,EUR,19.033923,33.384778,2062141.4,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,392506.4,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 392,506.4 for 2011",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2012,actual,406488.5,EUR,19.465167,33.623182,2088286.7,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,406488.5,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 406,488.5 for 2012",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2013,actual,418605.5,EUR,19.742265,33.694434,2120351.9,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,418605.5,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 418,605.5 for 2013",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2014,actual,427027.4,EUR,19.827313,33.954415,2153733.1,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2014,427027.4,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 427,027.4 for 2014",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2015,actual,433874.9,EUR,19.70903,34.217053,2201401.6,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2015,433874.9,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 433,874.9 for 2015",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2016,actual,440517.1,EUR,19.738028,34.397982,2231819.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2016,440517.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 440,517.1 for 2016",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2017,actual,447707.1,EUR,19.536192,33.880126,2291680.5,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2017,447707.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 447,707.1 for 2017",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2018,actual,457155.3,EUR,19.409125,34.433879,2355362.8,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2018,457155.3,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 457,155.3 for 2018",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2019,actual,470560.4,EUR,19.347056,34.955893,2432206.8,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2019,470560.4,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 470,560.4 for 2019",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2020,actual,517837.5,EUR,22.337179,36.203374,2318276.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2020,517837.5,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 517,837.5 for 2020",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2021,actual,505925.1,EUR,20.171629,33.923261,2508102.3,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2021,505925.1,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 505,925.1 for 2021",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2022,actual,510034.0,EUR,19.217579,32.898385,2653997.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2022,510034.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 510,034.0 for 2022",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2023,actual,530907.6,EUR,18.734655,33.011082,2833826.4,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2023,530907.6,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 530,907.6 for 2023",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2024,actual,563685.3,EUR,19.204087,33.698962,2935236.2,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,563685.3,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 563,685.3 for 2024",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2025,actual,579542.3,EUR,19.375843,33.809563,2991055.9,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,579542.3,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 579,542.3 for 2025",
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2026,forecast,594878.9000000001,EUR,19.46693,,3055843.48,direct_forecast,A,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,579542.3,EC_AMECO,1.0264632969845344,,1.0,EC_AMECO_to_ESA_EXP:1.0,"official forecast: value(2026) = value(2025) x 1.026463 (EC_AMECO growth), chained forwards from the 2025 anchor 579,542.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade A","AMECO UYTGH (Spring 2026): Social benefits other than social transfers in kind (D.62), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA,France,strict,ESA_EXP,E03,Social benefits other than social transfers in kind,1,2027,forecast,615801.3200000002,EUR,19.544945,,3150693.59,direct_forecast,A,EC_AMECO,EUROSTAT_GOV10A_MAIN,2025,579542.3,EC_AMECO,1.0351708894028684,,1.0,EC_AMECO_to_ESA_EXP:1.0,"official forecast: value(2027) = value(2026) x 1.035171 (EC_AMECO growth), chained forwards from the 2025 anchor 579,542.3 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade A","AMECO UYTGH (Spring 2026): Social benefits other than social transfers in kind (D.62), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1978,actual,10942.999999999996,EUR,3.170171,,345186.4,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.8654013444049031,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1978) = value(1979) x 0.865401 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1979,actual,12644.999999999996,EUR,3.2054,,394490.6,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.8524335984899555,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1979) = value(1980) x 0.852434 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1980,actual,14833.999999999996,EUR,3.315485,,447415.7,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.810423951048951,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1980) = value(1981) x 0.810424 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1981,actual,18303.999999999996,EUR,3.62664,,504709.6,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.8602312247391672,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1981) = value(1982) x 0.860231 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1982,actual,21277.999999999996,EUR,3.673366,,579250.8,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.9013428220443088,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1982) = value(1983) x 0.901343 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1983,actual,23606.999999999996,EUR,3.6717,,642944.7,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.8789232659443761,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1983) = value(1984) x 0.878923 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1984,actual,26859.0,EUR,3.839732,,699501.9,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.8790953425195562,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1984) = value(1985) x 0.879095 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1985,actual,30552.999999999996,EUR,4.075998,,749583.3,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.9145961803268875,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1985) = value(1986) x 0.914596 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
FRA,France,strict,ESA_EXP,E04,Social transfers in kind (purchased market production),1,1986,actual,33405.99999999999,EUR,4.135905,,807707.1,stitched_actual,B,EC_AMECO,EUROSTAT_GOV10A_MAIN,1995,56994.1,EC_AMECO,0.9551940068052498,,1.0,EC_AMECO_to_ESA_EXP:1.0,"backward stitch: value(1986) = value(1987) x 0.955194 (EC_AMECO growth), chained backwards from the 1995 anchor 56,994.1 (EUROSTAT_GOV10A_MAIN); growth source covers 100.0% of the line at 2025; crosswalk EC_AMECO_to_ESA_EXP:1.0; grade B","AMECO UYTGM: Social transfers in kind (purchased market production) (D.632), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item"
