iso3,series_variant,year,line_code,contribution_pp,kind,notes
DEU,maximum_extension,2016,R01,-0.012558672066807774,revenue,nan
DEU,maximum_extension,2016,R02,-0.0863870881219482,revenue,nan
DEU,maximum_extension,2016,R03,0.11581437763940744,revenue,nan
DEU,maximum_extension,2016,R04,0.2811718357095306,revenue,nan
DEU,maximum_extension,2016,R05,-0.003839455194772079,revenue,nan
DEU,maximum_extension,2016,R06,0.16145680472826607,revenue,nan
DEU,maximum_extension,2016,R07,-0.06107522530419511,revenue,nan
DEU,maximum_extension,2016,R08,-0.07561910054195141,revenue,nan
DEU,maximum_extension,2016,R09,0.0694504232165355,revenue,nan
DEU,maximum_extension,2016,R10,0.04304906910857151,revenue,nan
DEU,maximum_extension,2016,GF01,0.16610649668744107,expenditure,nan
DEU,maximum_extension,2016,GF02,-0.01954693726012608,expenditure,nan
DEU,maximum_extension,2016,GF03,-0.010901371849360818,expenditure,nan
DEU,maximum_extension,2016,GF04,-0.0023881803692782366,expenditure,nan
DEU,maximum_extension,2016,GF05,-0.0018351884989831202,expenditure,nan
DEU,maximum_extension,2016,GF06,0.007854262387201744,expenditure,nan
DEU,maximum_extension,2016,GF07,-0.008705933222619144,expenditure,nan
DEU,maximum_extension,2016,GF08,0.018137090051739344,expenditure,nan
DEU,maximum_extension,2016,GF09,0.045112385305246666,expenditure,nan
DEU,maximum_extension,2016,GF10,-0.4072560634203415,expenditure,nan
DEU,maximum_extension,2016,NLB_CHANGE_SUM,0.21803952898355639,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2016,ANCHOR_B9_DELTA,-2.1094237467877974e-15,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2016,WEO_GGXCNL_DELTA,0.21934112860560012,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,maximum_extension,2017,R01,-0.05447647306334874,revenue,nan
DEU,maximum_extension,2017,R02,-0.040635665953220323,revenue,nan
DEU,maximum_extension,2017,R03,0.2130970741830801,revenue,nan
DEU,maximum_extension,2017,R04,0.05737362271841795,revenue,nan
DEU,maximum_extension,2017,R05,-0.10081957075469238,revenue,nan
DEU,maximum_extension,2017,R06,0.06454602891478034,revenue,nan
DEU,maximum_extension,2017,R07,-0.06345266368719388,revenue,nan
DEU,maximum_extension,2017,R08,-0.02656402527938858,revenue,nan
DEU,maximum_extension,2017,R09,0.024604574080790836,revenue,nan
DEU,maximum_extension,2017,R10,-0.09879617196337076,revenue,nan
DEU,maximum_extension,2017,GF01,0.03199273016082013,expenditure,nan
DEU,maximum_extension,2017,GF02,-0.035801123663188605,expenditure,nan
DEU,maximum_extension,2017,GF03,-0.0033139947249323856,expenditure,nan
DEU,maximum_extension,2017,GF04,0.012860862076918833,expenditure,nan
DEU,maximum_extension,2017,GF05,0.010111377921938596,expenditure,nan
DEU,maximum_extension,2017,GF06,-0.0006293404679189995,expenditure,nan
DEU,maximum_extension,2017,GF07,0.07785480316595678,expenditure,nan
DEU,maximum_extension,2017,GF08,-0.004447248803739201,expenditure,nan
DEU,maximum_extension,2017,GF09,0.021837842774753008,expenditure,nan
DEU,maximum_extension,2017,GF10,0.11609575280535078,expenditure,nan
DEU,maximum_extension,2017,NLB_CHANGE_SUM,0.2014383904418135,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2017,ANCHOR_B9_DELTA,9.43689570931383e-16,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2017,WEO_GGXCNL_DELTA,0.20311573199476957,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,maximum_extension,2018,R01,0.04214708858115285,revenue,nan
DEU,maximum_extension,2018,R02,-0.10051551865525171,revenue,nan
DEU,maximum_extension,2018,R03,0.15524480724163348,revenue,nan
DEU,maximum_extension,2018,R04,0.14384209932072414,revenue,nan
DEU,maximum_extension,2018,R05,0.0075998759868916785,revenue,nan
DEU,maximum_extension,2018,R06,0.17110556725577486,revenue,nan
DEU,maximum_extension,2018,R07,-0.007651344838218712,revenue,nan
DEU,maximum_extension,2018,R08,0.05737813973789789,revenue,nan
DEU,maximum_extension,2018,R09,0.030068109250937225,revenue,nan
DEU,maximum_extension,2018,R10,0.10974912444085654,revenue,nan
DEU,maximum_extension,2018,GF01,0.10874613180945208,expenditure,nan
DEU,maximum_extension,2018,GF02,-0.06005218812015715,expenditure,nan
DEU,maximum_extension,2018,GF03,-0.03253332098637086,expenditure,nan
DEU,maximum_extension,2018,GF04,-0.08511448471713659,expenditure,nan
DEU,maximum_extension,2018,GF05,-0.02952083374205515,expenditure,nan
DEU,maximum_extension,2018,GF06,-0.020579883987438673,expenditure,nan
DEU,maximum_extension,2018,GF07,-0.04086250880187409,expenditure,nan
DEU,maximum_extension,2018,GF08,-0.003760092803281774,expenditure,nan
DEU,maximum_extension,2018,GF09,-0.07661263178355693,expenditure,nan
DEU,maximum_extension,2018,GF10,0.17328871891778563,expenditure,nan
DEU,maximum_extension,2018,NLB_CHANGE_SUM,0.5419668541077647,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2018,ANCHOR_B9_DELTA,8.881784197001252e-16,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2018,WEO_GGXCNL_DELTA,0.5459031512836251,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,maximum_extension,2019,R01,0.04745889828901423,revenue,nan
DEU,maximum_extension,2019,R02,-0.015090884929600673,revenue,nan
DEU,maximum_extension,2019,R03,0.11414300070659439,revenue,nan
DEU,maximum_extension,2019,R04,-0.1592394833773939,revenue,nan
DEU,maximum_extension,2019,R05,0.028356417105777215,revenue,nan
DEU,maximum_extension,2019,R06,0.2215046744503485,revenue,nan
DEU,maximum_extension,2019,R07,-0.0044102270026599895,revenue,nan
DEU,maximum_extension,2019,R08,0.024603750982347745,revenue,nan
DEU,maximum_extension,2019,R09,0.0699601546689882,revenue,nan
DEU,maximum_extension,2019,R10,-0.04639225649933597,revenue,nan
DEU,maximum_extension,2019,GF01,-0.07048895059546256,expenditure,nan
DEU,maximum_extension,2019,GF02,-0.0009786131196063905,expenditure,nan
DEU,maximum_extension,2019,GF03,-0.03683906105914729,expenditure,nan
DEU,maximum_extension,2019,GF04,-0.11033347180785177,expenditure,nan
DEU,maximum_extension,2019,GF05,-0.018401549018230278,expenditure,nan
DEU,maximum_extension,2019,GF06,-0.02222135122763127,expenditure,nan
DEU,maximum_extension,2019,GF07,-0.11634787732076324,expenditure,nan
DEU,maximum_extension,2019,GF08,-0.026104677971327747,expenditure,nan
DEU,maximum_extension,2019,GF09,-0.10977705107495447,expenditure,nan
DEU,maximum_extension,2019,GF10,-0.3238214941337497,expenditure,nan
DEU,maximum_extension,2019,NLB_CHANGE_SUM,-0.554420052934645,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2019,ANCHOR_B9_DELTA,-1.3322676295501878e-15,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2019,WEO_GGXCNL_DELTA,-0.5558599894328069,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,maximum_extension,2020,R01,-0.49057062148624847,revenue,nan
DEU,maximum_extension,2020,R02,0.0809294413737012,revenue,nan
DEU,maximum_extension,2020,R03,-0.10364471910635775,revenue,nan
DEU,maximum_extension,2020,R04,-0.42839593142280086,revenue,nan
DEU,maximum_extension,2020,R05,0.04866173157314895,revenue,nan
DEU,maximum_extension,2020,R06,0.6703204392077555,revenue,nan
DEU,maximum_extension,2020,R07,-0.05883768489369477,revenue,nan
DEU,maximum_extension,2020,R08,0.00407595186930035,revenue,nan
DEU,maximum_extension,2020,R09,0.06055923314964434,revenue,nan
DEU,maximum_extension,2020,R10,-0.0032508003267532615,revenue,nan
DEU,maximum_extension,2020,GF01,-0.3120037609048838,expenditure,nan
DEU,maximum_extension,2020,GF02,-0.06302307995755349,expenditure,nan
DEU,maximum_extension,2020,GF03,-0.09058390505760384,expenditure,nan
DEU,maximum_extension,2020,GF04,-1.250089130772933,expenditure,nan
DEU,maximum_extension,2020,GF05,-0.05532822186567034,expenditure,nan
DEU,maximum_extension,2020,GF06,-0.07848171837418769,expenditure,nan
DEU,maximum_extension,2020,GF07,-1.1547085848409535,expenditure,nan
DEU,maximum_extension,2020,GF08,-0.054910200768886266,expenditure,nan
DEU,maximum_extension,2020,GF09,-0.2642232609942369,expenditure,nan
DEU,maximum_extension,2020,GF10,-2.1219203410817817,expenditure,nan
DEU,maximum_extension,2020,NLB_CHANGE_SUM,-5.665425164680995,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2020,ANCHOR_B9_DELTA,-8.881784197001252e-16,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2020,WEO_GGXCNL_DELTA,-5.7069574279797886,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,maximum_extension,2021,R01,0.6401464223806455,revenue,nan
DEU,maximum_extension,2021,R02,-0.25594621392674366,revenue,nan
DEU,maximum_extension,2021,R03,-0.03025804835104645,revenue,nan
DEU,maximum_extension,2021,R04,0.785554516825938,revenue,nan
DEU,maximum_extension,2021,R05,0.014702284924509972,revenue,nan
DEU,maximum_extension,2021,R06,-0.4562427357332949,revenue,nan
DEU,maximum_extension,2021,R07,-0.024503931830647238,revenue,nan
DEU,maximum_extension,2021,R08,-0.12508469215424092,revenue,nan
DEU,maximum_extension,2021,R09,-0.02090655286206694,revenue,nan
DEU,maximum_extension,2021,R10,0.20960319909638284,revenue,nan
DEU,maximum_extension,2021,GF01,-0.002793601766453574,expenditure,nan
DEU,maximum_extension,2021,GF02,-0.0159507435106716,expenditure,nan
DEU,maximum_extension,2021,GF03,0.031172881149606202,expenditure,nan
DEU,maximum_extension,2021,GF04,-0.668452900543607,expenditure,nan
DEU,maximum_extension,2021,GF05,0.09519887857362382,expenditure,nan
DEU,maximum_extension,2021,GF06,0.07407601546117071,expenditure,nan
DEU,maximum_extension,2021,GF07,-0.17117477452404384,expenditure,nan
DEU,maximum_extension,2021,GF08,0.06411575501893314,expenditure,nan
DEU,maximum_extension,2021,GF09,0.12283877131684107,expenditure,nan
DEU,maximum_extension,2021,GF10,0.9386103175956506,expenditure,nan
DEU,maximum_extension,2021,NLB_CHANGE_SUM,1.2047048471404858,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2021,ANCHOR_B9_DELTA,-2.220446049250313e-15,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2021,WEO_GGXCNL_DELTA,1.21241517079494,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,maximum_extension,2022,R01,0.27518890288364684,revenue,nan
DEU,maximum_extension,2022,R02,-0.5063831136746522,revenue,nan
DEU,maximum_extension,2022,R03,0.038528488933049776,revenue,nan
DEU,maximum_extension,2022,R04,0.11106056177833182,revenue,nan
DEU,maximum_extension,2022,R05,-0.03211345477949681,revenue,nan
DEU,maximum_extension,2022,R06,-0.39209004296184014,revenue,nan
DEU,maximum_extension,2022,R07,0.02962490598227526,revenue,nan
DEU,maximum_extension,2022,R08,0.033179853660195935,revenue,nan
DEU,maximum_extension,2022,R09,-0.041763572097806845,revenue,nan
DEU,maximum_extension,2022,R10,-0.17064755802114334,revenue,nan
DEU,maximum_extension,2022,GF01,0.10542817347053285,expenditure,nan
DEU,maximum_extension,2022,GF02,-0.019529985645481453,expenditure,nan
DEU,maximum_extension,2022,GF03,0.06733585188132205,expenditure,nan
DEU,maximum_extension,2022,GF04,0.9069552754060226,expenditure,nan
DEU,maximum_extension,2022,GF05,0.02824338928504389,expenditure,nan
DEU,maximum_extension,2022,GF06,-0.054451318005375574,expenditure,nan
DEU,maximum_extension,2022,GF07,0.22852013154032041,expenditure,nan
DEU,maximum_extension,2022,GF08,0.01638368263648677,expenditure,nan
DEU,maximum_extension,2022,GF09,0.0717376119977256,expenditure,nan
DEU,maximum_extension,2022,GF10,0.5474368648910849,expenditure,nan
DEU,maximum_extension,2022,NLB_CHANGE_SUM,1.2426446491602428,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2022,ANCHOR_B9_DELTA,3.3306690738754696e-15,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2022,WEO_GGXCNL_DELTA,1.2587671726687049,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,maximum_extension,2023,R01,-0.4365454415675943,revenue,nan
DEU,maximum_extension,2023,R02,-0.3167952173789221,revenue,nan
DEU,maximum_extension,2023,R03,-0.5818697407114548,revenue,nan
DEU,maximum_extension,2023,R04,-0.09376092521940597,revenue,nan
DEU,maximum_extension,2023,R05,-0.04320166130374111,revenue,nan
DEU,maximum_extension,2023,R06,0.06867441729757617,revenue,nan
DEU,maximum_extension,2023,R07,0.2654516337861523,revenue,nan
DEU,maximum_extension,2023,R08,-0.013392838904319453,revenue,nan
DEU,maximum_extension,2023,R09,-0.09649570933874668,revenue,nan
DEU,maximum_extension,2023,R10,0.06409902150499805,revenue,nan
DEU,maximum_extension,2023,GF01,-0.21710661674541817,expenditure,nan
DEU,maximum_extension,2023,GF02,-0.0896309082906348,expenditure,nan
DEU,maximum_extension,2023,GF03,-0.021879573398039115,expenditure,nan
DEU,maximum_extension,2023,GF04,-0.2285924744291984,expenditure,nan
DEU,maximum_extension,2023,GF05,-0.03418159163762497,expenditure,nan
DEU,maximum_extension,2023,GF06,0.039057929128145756,expenditure,nan
DEU,maximum_extension,2023,GF07,0.8707552558277681,expenditure,nan
DEU,maximum_extension,2023,GF08,0.002379495645982513,expenditure,nan
DEU,maximum_extension,2023,GF09,-0.07884409819069113,expenditure,nan
DEU,maximum_extension,2023,GF10,0.3667063239861268,expenditure,nan
DEU,maximum_extension,2023,NLB_CHANGE_SUM,-0.5751727199390412,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2023,ANCHOR_B9_DELTA,-7.771561172376096e-16,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2023,WEO_GGXCNL_DELTA,-0.5859476656911274,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
DEU,maximum_extension,2024,R01,-0.039560787275566556,revenue,nan
DEU,maximum_extension,2024,R02,0.07986660346192623,revenue,nan
DEU,maximum_extension,2024,R03,0.18315452130370224,revenue,nan
DEU,maximum_extension,2024,R04,-0.10697345058051748,revenue,nan
DEU,maximum_extension,2024,R05,0.0007116379375915818,revenue,nan
DEU,maximum_extension,2024,R06,0.5395430116449829,revenue,nan
DEU,maximum_extension,2024,R07,0.03080159762599106,revenue,nan
DEU,maximum_extension,2024,R08,-0.0011490244890861347,revenue,nan
DEU,maximum_extension,2024,R09,0.2980204853453662,revenue,nan
DEU,maximum_extension,2024,R10,-0.10731619117706377,revenue,nan
DEU,maximum_extension,2024,GF01,-0.310882859281416,expenditure,nan
DEU,maximum_extension,2024,GF02,-0.0970672697511183,expenditure,nan
DEU,maximum_extension,2024,GF03,-0.018115891981913476,expenditure,nan
DEU,maximum_extension,2024,GF04,0.44823682159009437,expenditure,nan
DEU,maximum_extension,2024,GF05,-0.013795142640074011,expenditure,nan
DEU,maximum_extension,2024,GF06,-0.03819174767756414,expenditure,nan
DEU,maximum_extension,2024,GF07,-0.16771659260495925,expenditure,nan
DEU,maximum_extension,2024,GF08,-0.0586904656978195,expenditure,nan
DEU,maximum_extension,2024,GF09,-0.01888769131580606,expenditure,nan
DEU,maximum_extension,2024,GF10,-0.7565515672899842,expenditure,nan
DEU,maximum_extension,2024,NLB_CHANGE_SUM,-0.15456400285323435,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
DEU,maximum_extension,2024,ANCHOR_B9_DELTA,1.6653345369377348e-15,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
DEU,maximum_extension,2024,WEO_GGXCNL_DELTA,-0.16887562560779468,memo,"WEO 2026-04 Δ(GGXCNL/NGDP), comparison column per §8.3"
USA,maximum_extension,1971,R01,0.0,revenue,nan
USA,maximum_extension,1971,R02,0.11013954390212688,revenue,nan
USA,maximum_extension,1971,R03,-0.8636779805658079,revenue,nan
USA,maximum_extension,1971,R04,0.07628764381019705,revenue,nan
USA,maximum_extension,1971,R05,0.042236326167763724,revenue,nan
USA,maximum_extension,1971,R06,0.08042808382426117,revenue,nan
USA,maximum_extension,1971,R07,-0.005531205685393309,revenue,nan
USA,maximum_extension,1971,R08,-0.029767868974758718,revenue,nan
USA,maximum_extension,1971,R09,0.05861670515924372,revenue,nan
USA,maximum_extension,1971,R10,-0.002345287494335364,revenue,nan
USA,maximum_extension,1971,GF01,-0.14576995884132138,expenditure,nan
USA,maximum_extension,1971,GF02,0.8224236503111728,expenditure,nan
USA,maximum_extension,1971,GF03,-0.07232989493475908,expenditure,nan
USA,maximum_extension,1971,GF04,0.04457402603774974,expenditure,nan
USA,maximum_extension,1971,GF05,-0.0,expenditure,nan
USA,maximum_extension,1971,GF06,-0.060411822529716705,expenditure,nan
USA,maximum_extension,1971,GF07,-0.17243627279875418,expenditure,nan
USA,maximum_extension,1971,GF08,-0.006782556212503801,expenditure,nan
USA,maximum_extension,1971,GF09,-0.187992599153438,expenditure,nan
USA,maximum_extension,1971,GF10,-0.5322459201228334,expenditure,nan
USA,maximum_extension,1971,NLB_CHANGE_SUM,-0.8445853881011067,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
USA,maximum_extension,1971,ANCHOR_B9_DELTA,5.590220080176067e-07,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
USA,maximum_extension,1972,R01,0.0,revenue,nan
USA,maximum_extension,1972,R02,-0.1893775042007384,revenue,nan
USA,maximum_extension,1972,R03,0.9439654646874268,revenue,nan
USA,maximum_extension,1972,R04,0.06820176209120891,revenue,nan
USA,maximum_extension,1972,R05,0.025235185010866017,revenue,nan
USA,maximum_extension,1972,R06,0.2362563560105016,revenue,nan
USA,maximum_extension,1972,R07,-0.02011642461295796,revenue,nan
USA,maximum_extension,1972,R08,-0.039665324663956975,revenue,nan
USA,maximum_extension,1972,R09,0.08848284572257684,revenue,nan
USA,maximum_extension,1972,R10,0.019620666065004726,revenue,nan
USA,maximum_extension,1972,GF01,-0.04560643580618362,expenditure,nan
USA,maximum_extension,1972,GF02,0.32636456390469776,expenditure,nan
USA,maximum_extension,1972,GF03,-0.03699887569007642,expenditure,nan
USA,maximum_extension,1972,GF04,0.08704852471675198,expenditure,nan
USA,maximum_extension,1972,GF05,-0.0,expenditure,nan
USA,maximum_extension,1972,GF06,9.303476485433143e-05,expenditure,nan
USA,maximum_extension,1972,GF07,-0.1234621703734333,expenditure,nan
USA,maximum_extension,1972,GF08,0.00567706937823001,expenditure,nan
USA,maximum_extension,1972,GF09,-0.01396929278872222,expenditure,nan
USA,maximum_extension,1972,GF10,-0.05432740626239024,expenditure,nan
USA,maximum_extension,1972,NLB_CHANGE_SUM,1.2774220379536598,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
USA,maximum_extension,1972,ANCHOR_B9_DELTA,7.817935903098316e-07,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
USA,maximum_extension,1973,R01,0.0,revenue,nan
USA,maximum_extension,1973,R02,-0.21394688277056872,revenue,nan
USA,maximum_extension,1973,R03,-0.37160731269821473,revenue,nan
USA,maximum_extension,1973,R04,0.1334311157546897,revenue,nan
USA,maximum_extension,1973,R05,-0.0790338567555597,revenue,nan
USA,maximum_extension,1973,R06,0.6768225607140937,revenue,nan
USA,maximum_extension,1973,R07,0.05912952179104548,revenue,nan
USA,maximum_extension,1973,R08,0.06224701725082659,revenue,nan
USA,maximum_extension,1973,R09,-0.02021803152523656,revenue,nan
USA,maximum_extension,1973,R10,-0.014932897225479339,revenue,nan
USA,maximum_extension,1973,GF01,-0.13448153340802974,expenditure,nan
USA,maximum_extension,1973,GF02,0.7244115396197438,expenditure,nan
USA,maximum_extension,1973,GF03,0.009067153670700052,expenditure,nan
USA,maximum_extension,1973,GF04,0.5992954892859899,expenditure,nan
USA,maximum_extension,1973,GF05,-0.0,expenditure,nan
USA,maximum_extension,1973,GF06,-0.014209649833468643,expenditure,nan
USA,maximum_extension,1973,GF07,-0.08740505997778467,expenditure,nan
USA,maximum_extension,1973,GF08,-0.0016919424098189514,expenditure,nan
USA,maximum_extension,1973,GF09,0.09322223866691515,expenditure,nan
USA,maximum_extension,1973,GF10,-0.16123972777106754,expenditure,nan
USA,maximum_extension,1973,NLB_CHANGE_SUM,1.2588597423787755,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
USA,maximum_extension,1973,ANCHOR_B9_DELTA,-1.6938336435678991e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
USA,maximum_extension,1974,R01,0.0,revenue,nan
USA,maximum_extension,1974,R02,-0.1407944468421074,revenue,nan
USA,maximum_extension,1974,R03,0.49096675007120477,revenue,nan
USA,maximum_extension,1974,R04,-0.16067493148304407,revenue,nan
USA,maximum_extension,1974,R05,-0.06350428535371912,revenue,nan
USA,maximum_extension,1974,R06,0.21469659518493292,revenue,nan
USA,maximum_extension,1974,R07,0.11240362797845316,revenue,nan
USA,maximum_extension,1974,R08,0.06736931127963602,revenue,nan
USA,maximum_extension,1974,R09,0.06349789209364222,revenue,nan
USA,maximum_extension,1974,R10,0.011474872336255304,revenue,nan
USA,maximum_extension,1974,GF01,-0.35231832732848384,expenditure,nan
USA,maximum_extension,1974,GF02,0.0802970893561114,expenditure,nan
USA,maximum_extension,1974,GF03,-0.058994519187677806,expenditure,nan
USA,maximum_extension,1974,GF04,0.20834093176856847,expenditure,nan
USA,maximum_extension,1974,GF05,-0.0,expenditure,nan
USA,maximum_extension,1974,GF06,-0.05856103582584805,expenditure,nan
USA,maximum_extension,1974,GF07,-0.2402841524892986,expenditure,nan
USA,maximum_extension,1974,GF08,-0.030806003882335748,expenditure,nan
USA,maximum_extension,1974,GF09,-0.1571156547372339,expenditure,nan
USA,maximum_extension,1974,GF10,-0.5725372866506407,expenditure,nan
USA,maximum_extension,1974,NLB_CHANGE_SUM,-0.586543573711585,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
USA,maximum_extension,1974,ANCHOR_B9_DELTA,6.033681998474094e-09,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
USA,maximum_extension,1975,R01,0.0,revenue,nan
USA,maximum_extension,1975,R02,-0.053344248756499735,revenue,nan
USA,maximum_extension,1975,R03,-1.0028468669788835,revenue,nan
USA,maximum_extension,1975,R04,-0.2907934640632236,revenue,nan
USA,maximum_extension,1975,R05,-0.032304020221550406,revenue,nan
USA,maximum_extension,1975,R06,-0.21385150289591898,revenue,nan
USA,maximum_extension,1975,R07,0.025136666195369785,revenue,nan
USA,maximum_extension,1975,R08,-0.040901749994975894,revenue,nan
USA,maximum_extension,1975,R09,-0.023344255110029424,revenue,nan
USA,maximum_extension,1975,R10,0.011562082838377204,revenue,nan
USA,maximum_extension,1975,GF01,-0.24566337500450536,expenditure,nan
USA,maximum_extension,1975,GF02,0.17500419759398436,expenditure,nan
USA,maximum_extension,1975,GF03,-0.06352385084708728,expenditure,nan
USA,maximum_extension,1975,GF04,-0.4941062010315279,expenditure,nan
USA,maximum_extension,1975,GF05,-0.0,expenditure,nan
USA,maximum_extension,1975,GF06,-0.009109204743018573,expenditure,nan
USA,maximum_extension,1975,GF07,-0.26655964961209283,expenditure,nan
USA,maximum_extension,1975,GF08,-0.02467627775800405,expenditure,nan
USA,maximum_extension,1975,GF09,-0.3150323579904045,expenditure,nan
USA,maximum_extension,1975,GF10,-1.0687271419517557,expenditure,nan
USA,maximum_extension,1975,NLB_CHANGE_SUM,-3.9330812203317462,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
USA,maximum_extension,1975,ANCHOR_B9_DELTA,-1.824119498117227e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
USA,maximum_extension,1976,R01,0.0,revenue,nan
USA,maximum_extension,1976,R02,-0.21567837065800122,revenue,nan
USA,maximum_extension,1976,R03,0.47207503182353644,revenue,nan
USA,maximum_extension,1976,R04,0.41238923789353177,revenue,nan
USA,maximum_extension,1976,R05,-0.001994512073948476,revenue,nan
USA,maximum_extension,1976,R06,0.10773249350795877,revenue,nan
USA,maximum_extension,1976,R07,-0.07901583363531493,revenue,nan
USA,maximum_extension,1976,R08,-0.01388482547661678,revenue,nan
USA,maximum_extension,1976,R09,-0.043919033307020586,revenue,nan
USA,maximum_extension,1976,R10,0.013389451168558048,revenue,nan
USA,maximum_extension,1976,GF01,0.05495048571372563,expenditure,nan
USA,maximum_extension,1976,GF02,0.4332634617285336,expenditure,nan
USA,maximum_extension,1976,GF03,0.031031151290174426,expenditure,nan
USA,maximum_extension,1976,GF04,0.35166645894788784,expenditure,nan
USA,maximum_extension,1976,GF05,-0.0,expenditure,nan
USA,maximum_extension,1976,GF06,0.02200449702475073,expenditure,nan
USA,maximum_extension,1976,GF07,-0.00873266063620634,expenditure,nan
USA,maximum_extension,1976,GF08,0.012596894484054105,expenditure,nan
USA,maximum_extension,1976,GF09,0.25503917493909234,expenditure,nan
USA,maximum_extension,1976,GF10,0.21261565656500864,expenditure,nan
USA,maximum_extension,1976,NLB_CHANGE_SUM,2.0155287592997038,total,Δ((ΣR-ΣE)/GDP); V26: equals the line sum exactly
USA,maximum_extension,1976,ANCHOR_B9_DELTA,2.676747330454532e-06,memo,"anchor Δ(B9/GDP) minus the sum-based change; rounding/vintage wedge, never allocated (D16)"
USA,maximum_extension,1977,R01,0.0,revenue,nan
USA,maximum_extension,1977,R02,-0.1445569388979301,revenue,nan
USA,maximum_extension,1977,R03,0.3027085399519139,revenue,nan
USA,maximum_extension,1977,R04,0.10920400288265374,revenue,nan
USA,maximum_extension,1977,R05,0.04156668687580771,revenue,nan
USA,maximum_extension,1977,R06,0.025730857035821675,revenue,nan
USA,maximum_extension,1977,R07,0.017962482229734456,revenue,nan
USA,maximum_extension,1977,R08,-0.035215264789401936,revenue,nan
USA,maximum_extension,1977,R09,-0.01857248730237869,revenue,nan
USA,maximum_extension,1977,R10,0.01871357121752209,revenue,nan
USA,maximum_extension,1977,GF01,0.09632823909951072,expenditure,nan
USA,maximum_extension,1977,GF02,0.18153980148188364,expenditure,nan
USA,maximum_extension,1977,GF03,0.02289792991495721,expenditure,nan
USA,maximum_extension,1977,GF04,-0.0014476687394078536,expenditure,nan
USA,maximum_extension,1977,GF05,-0.0,expenditure,nan
USA,maximum_extension,1977,GF06,0.03061716684251833,expenditure,nan
USA,maximum_extension,1977,GF07,-0.003112756497739705,expenditure,nan
USA,maximum_extension,1977,GF08,0.019633513738056628,expenditure,nan
USA,maximum_extension,1977,GF09,0.28994703094072305,expenditure,nan
USA,maximum_extension,1977,GF10,0.32221673762338754,expenditure,nan
