series_id,iso3,classification,line_code,line_level,line_label,year,native_period,source_period_basis,value_lcu_mn,currency,gdp_lcu_mn,gdp_source_id,pct_gdp,total_lcu_mn,total_source_id,pct_total,series_variant,observation_type,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,interpolation_method,period_conversion_method,coverage_share,coverage_share_year,quality_grade,crosswalk_version,source_id,source_release_date,source_vintage,source_status,scenario_label,concept_flag,imf_value,imf_diff_pct,oecd_rs_value,oecd_rs_diff_pct,is_interpolated,is_period_converted,is_forecast,run_id,notes
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1979,1979,CY,16622.057816112174,EUR,394490.6,EUROSTAT_NAMA10_GDP,4.21355,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.8577017901168399,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E08_strict,FRA,ESA_EXP,E08,1,Gross capital formation and net acquisition of non-produced assets,1978,1978,CY,14431.473554774888,EUR,345186.4,EUROSTAT_NAMA10_GDP,4.180777,,,,strict,stitched_actual,EUROSTAT_GOV10A_MAIN,1995.0,58453.7,EC_AMECO,0.8682122102105855,,,,0.9596,2025.0,B,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,False,20260921T154333Z,"AMECO UIGG0: Gross capital formation and net acquisition of non-produced assets (P.5 + NP), general government, ESA 2010, Commission redistribution of national accounts; same concept as the anchor's main-aggregates item; partial component (§7.8), coverage measured"
FRA_E01_strict,FRA,ESA_EXP,E01,1,Compensation of employees,2026,2026,CY,377635.49,EUR,3055843.48,EC_AMECO,12.357815,,,,strict,direct_forecast,EUROSTAT_GOV10A_MAIN,2025.0,370016.0,EC_AMECO,1.0205923257372653,,,,1.0,2025.0,A,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,True,20260921T154333Z,"AMECO UWCG (Spring 2026): Compensation of employees (D.1), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA_E01_strict,FRA,ESA_EXP,E01,1,Compensation of employees,2027,2027,CY,390475.1,EUR,3150693.59,EC_AMECO,12.393306,,,,strict,direct_forecast,EUROSTAT_GOV10A_MAIN,2025.0,370016.0,EC_AMECO,1.0340000088445076,,,,1.0,2025.0,A,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,True,20260921T154333Z,"AMECO UWCG (Spring 2026): Compensation of employees (D.1), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA_E02_strict,FRA,ESA_EXP,E02,1,Intermediate consumption,2026,2026,CY,167181.23,EUR,3055843.48,EC_AMECO,5.47087,,,,strict,direct_forecast,EUROSTAT_GOV10A_MAIN,2025.0,162994.5,EC_AMECO,1.0256863268392493,,,,1.0,2025.0,A,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,True,20260921T154333Z,"AMECO UCTGI (Spring 2026): Intermediate consumption (P.2), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA_E02_strict,FRA,ESA_EXP,E02,1,Intermediate consumption,2027,2027,CY,172698.21,EUR,3150693.59,EC_AMECO,5.481276,,,,strict,direct_forecast,EUROSTAT_GOV10A_MAIN,2025.0,162994.5,EC_AMECO,1.0329999964708956,,,,1.0,2025.0,A,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,True,20260921T154333Z,"AMECO UCTGI (Spring 2026): Intermediate consumption (P.2), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA_E03_strict,FRA,ESA_EXP,E03,1,Social benefits other than social transfers in kind,2026,2026,CY,594878.9000000001,EUR,3055843.48,EC_AMECO,19.46693,,,,strict,direct_forecast,EUROSTAT_GOV10A_MAIN,2025.0,579542.3,EC_AMECO,1.0264632969845344,,,,1.0,2025.0,A,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,True,20260921T154333Z,"AMECO UYTGH (Spring 2026): Social benefits other than social transfers in kind (D.62), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA_E03_strict,FRA,ESA_EXP,E03,1,Social benefits other than social transfers in kind,2027,2027,CY,615801.3200000002,EUR,3150693.59,EC_AMECO,19.544945,,,,strict,direct_forecast,EUROSTAT_GOV10A_MAIN,2025.0,579542.3,EC_AMECO,1.0351708894028684,,,,1.0,2025.0,A,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,True,20260921T154333Z,"AMECO UYTGH (Spring 2026): Social benefits other than social transfers in kind (D.62), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA_E04_strict,FRA,ESA_EXP,E04,1,Social transfers in kind (purchased market production),2026,2026,CY,196415.2,EUR,3055843.48,EC_AMECO,6.427528,,,,strict,direct_forecast,EUROSTAT_GOV10A_MAIN,2025.0,191496.7,EC_AMECO,1.0256845157122811,,,,1.0,2025.0,A,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,True,20260921T154333Z,"AMECO UYTGM (Spring 2026): Social transfers in kind (purchased market production) (D.632), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
FRA_E04_strict,FRA,ESA_EXP,E04,1,Social transfers in kind (purchased market production),2027,2027,CY,204845.05,EUR,3150693.59,EC_AMECO,6.501586,,,,strict,direct_forecast,EUROSTAT_GOV10A_MAIN,2025.0,191496.7,EC_AMECO,1.0429185215808143,,,,1.0,2025.0,A,EC_AMECO_to_ESA_EXP:1.0,EC_AMECO,2026-06-03,2026-08-31,current,,,,,,,False,False,True,20260921T154333Z,"AMECO UYTGM (Spring 2026): Social transfers in kind (purchased market production) (D.632), general government, ESA 2010 — the anchor's own economic aggregate in the Commission's forecast vintage (D-S13-003)"
